datetime,reference_datetime,site_id,family,parameter,variable,predicted,model_id
2021-10-04,2021-09-27,ORNL,ensemble,6,amblyomma_americanum,40.73737708068145,full_prophet
2021-10-11,2021-09-27,ORNL,ensemble,6,amblyomma_americanum,25.185967950632087,full_prophet
2021-10-18,2021-09-27,ORNL,ensemble,6,amblyomma_americanum,8.099532459707017,full_prophet
2021-10-25,2021-09-27,ORNL,ensemble,6,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,ORNL,ensemble,6,amblyomma_americanum,15.566655834638171,full_prophet
2021-09-27,2021-09-27,OSBS,ensemble,6,amblyomma_americanum,31.927611084723175,full_prophet
2021-10-04,2021-09-27,OSBS,ensemble,6,amblyomma_americanum,18.532186033168152,full_prophet
2021-10-11,2021-09-27,OSBS,ensemble,6,amblyomma_americanum,23.28500793100426,full_prophet
2021-10-18,2021-09-27,OSBS,ensemble,6,amblyomma_americanum,27.431429620558536,full_prophet
2021-10-25,2021-09-27,OSBS,ensemble,6,amblyomma_americanum,25.024094126074345,full_prophet
2021-11-01,2021-09-27,OSBS,ensemble,6,amblyomma_americanum,18.099567925036258,full_prophet
2021-09-27,2021-09-27,SCBI,ensemble,6,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,SCBI,ensemble,6,amblyomma_americanum,0.036033032658471756,full_prophet
2021-10-11,2021-09-27,SCBI,ensemble,6,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,SCBI,ensemble,6,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,SCBI,ensemble,6,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,SCBI,ensemble,6,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,SERC,ensemble,6,amblyomma_americanum,25.635222703129745,full_prophet
2021-10-04,2021-09-27,SERC,ensemble,6,amblyomma_americanum,27.259108634181505,full_prophet
2021-10-11,2021-09-27,SERC,ensemble,6,amblyomma_americanum,24.84562225340205,full_prophet
2021-10-18,2021-09-27,SERC,ensemble,6,amblyomma_americanum,26.052677471044067,full_prophet
2021-10-25,2021-09-27,SERC,ensemble,6,amblyomma_americanum,25.712580671660316,full_prophet
2021-11-01,2021-09-27,SERC,ensemble,6,amblyomma_americanum,23.152657487590254,full_prophet
2021-09-27,2021-09-27,TALL,ensemble,6,amblyomma_americanum,62.16522549298836,full_prophet
2021-10-04,2021-09-27,TALL,ensemble,6,amblyomma_americanum,56.322502619981584,full_prophet
2021-10-11,2021-09-27,TALL,ensemble,6,amblyomma_americanum,51.12833234990254,full_prophet
2021-10-18,2021-09-27,TALL,ensemble,6,amblyomma_americanum,47.7879925072393,full_prophet
2021-10-25,2021-09-27,TALL,ensemble,6,amblyomma_americanum,46.34429403130002,full_prophet
2021-11-01,2021-09-27,TALL,ensemble,6,amblyomma_americanum,52.76645612299914,full_prophet
2021-09-27,2021-09-27,UKFS,ensemble,6,amblyomma_americanum,89.91109858720192,full_prophet
2021-10-04,2021-09-27,UKFS,ensemble,6,amblyomma_americanum,68.22587886090021,full_prophet
2021-10-11,2021-09-27,UKFS,ensemble,6,amblyomma_americanum,63.45244444305223,full_prophet
2021-10-18,2021-09-27,UKFS,ensemble,6,amblyomma_americanum,59.10480634457475,full_prophet
2021-10-25,2021-09-27,UKFS,ensemble,6,amblyomma_americanum,52.74968647860654,full_prophet
2021-11-01,2021-09-27,UKFS,ensemble,6,amblyomma_americanum,104.43883746085105,full_prophet
2021-09-27,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,10.07113227470383,full_prophet
2021-10-04,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,9.210586664979889,full_prophet
2021-10-11,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,9.046183881312116,full_prophet
2021-10-18,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,8.539959415110108,full_prophet
2021-10-25,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,8.857423372473011,full_prophet
2021-11-01,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,9.271387446262077,full_prophet
2021-09-27,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,12.963863600685603,full_prophet
2021-10-04,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,5.245521336771683,full_prophet
2021-09-27,2021-09-27,LENO,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,LENO,ensemble,7,amblyomma_americanum,2.4086449457838004,full_prophet
2021-10-11,2021-09-27,LENO,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,LENO,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,LENO,ensemble,7,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,LENO,ensemble,7,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,ORNL,ensemble,7,amblyomma_americanum,38.06143096418433,full_prophet
2021-10-04,2021-09-27,ORNL,ensemble,7,amblyomma_americanum,49.93709269448519,full_prophet
2021-10-11,2021-09-27,ORNL,ensemble,7,amblyomma_americanum,22.87379223512353,full_prophet
2021-10-18,2021-09-27,ORNL,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,ORNL,ensemble,7,amblyomma_americanum,0.07975842662739795,full_prophet
2021-11-01,2021-09-27,ORNL,ensemble,7,amblyomma_americanum,2.571633687177198,full_prophet
2021-09-27,2021-09-27,OSBS,ensemble,7,amblyomma_americanum,30.956275772344256,full_prophet
2021-10-04,2021-09-27,OSBS,ensemble,7,amblyomma_americanum,25.19103748439182,full_prophet
2021-10-11,2021-09-27,OSBS,ensemble,7,amblyomma_americanum,24.62139512668663,full_prophet
2021-10-18,2021-09-27,OSBS,ensemble,7,amblyomma_americanum,25.32414195839649,full_prophet
2021-10-25,2021-09-27,OSBS,ensemble,7,amblyomma_americanum,23.306536983766332,full_prophet
2021-11-01,2021-09-27,OSBS,ensemble,7,amblyomma_americanum,16.30762684562526,full_prophet
2021-09-27,2021-09-27,SCBI,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,SCBI,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,SCBI,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,SCBI,ensemble,7,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,SCBI,ensemble,7,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,SCBI,ensemble,7,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,SERC,ensemble,7,amblyomma_americanum,25.853110636156913,full_prophet
2021-10-04,2021-09-27,SERC,ensemble,7,amblyomma_americanum,27.040540108339208,full_prophet
2021-10-11,2021-09-27,SERC,ensemble,7,amblyomma_americanum,26.181787843604972,full_prophet
2021-10-18,2021-09-27,SERC,ensemble,7,amblyomma_americanum,26.40999002895405,full_prophet
2021-10-25,2021-09-27,SERC,ensemble,7,amblyomma_americanum,27.34132583423763,full_prophet
2021-11-01,2021-09-27,SERC,ensemble,7,amblyomma_americanum,22.495122560341127,full_prophet
2021-09-27,2021-09-27,TALL,ensemble,7,amblyomma_americanum,60.59907189130281,full_prophet
2021-10-04,2021-09-27,TALL,ensemble,7,amblyomma_americanum,59.04047804894876,full_prophet
2021-10-11,2021-09-27,TALL,ensemble,7,amblyomma_americanum,53.297315284125645,full_prophet
2021-10-18,2021-09-27,TALL,ensemble,7,amblyomma_americanum,46.699885239339686,full_prophet
2021-10-25,2021-09-27,TALL,ensemble,7,amblyomma_americanum,48.46708176684641,full_prophet
2021-11-01,2021-09-27,TALL,ensemble,7,amblyomma_americanum,52.64893626299697,full_prophet
2021-09-27,2021-09-27,UKFS,ensemble,7,amblyomma_americanum,90.64099193981232,full_prophet
2021-10-04,2021-09-27,UKFS,ensemble,7,amblyomma_americanum,85.98957195275543,full_prophet
2021-10-11,2021-09-27,UKFS,ensemble,7,amblyomma_americanum,72.12084388851174,full_prophet
2021-10-18,2021-09-27,UKFS,ensemble,7,amblyomma_americanum,65.05554890690145,full_prophet
2021-10-25,2021-09-27,UKFS,ensemble,7,amblyomma_americanum,74.52364486973737,full_prophet
2021-11-01,2021-09-27,UKFS,ensemble,7,amblyomma_americanum,84.34873788870078,full_prophet
2021-09-27,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,10.021332221056447,full_prophet
2021-10-04,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,9.854130488957425,full_prophet
2021-10-11,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,9.27494764554131,full_prophet
2021-10-18,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,9.129276960795295,full_prophet
2021-10-25,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,9.07553637728648,full_prophet
2021-11-01,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,8.703533023267896,full_prophet
2021-09-27,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,14.913378129950127,full_prophet
2021-10-04,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,3.4012758739294244,full_prophet
2021-10-25,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,11.973108085611111,full_prophet
2021-11-01,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,17.321763951595,full_prophet
2021-09-27,2021-09-27,LENO,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,LENO,ensemble,8,amblyomma_americanum,0.2766794823113103,full_prophet
2021-10-11,2021-09-27,LENO,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,LENO,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,LENO,ensemble,8,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,LENO,ensemble,8,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,ORNL,ensemble,8,amblyomma_americanum,32.56844954294094,full_prophet
2021-10-04,2021-09-27,ORNL,ensemble,8,amblyomma_americanum,43.57897897822458,full_prophet
2021-10-11,2021-09-27,ORNL,ensemble,8,amblyomma_americanum,31.229723929793668,full_prophet
2021-10-18,2021-09-27,ORNL,ensemble,8,amblyomma_americanum,11.597185751259671,full_prophet
2021-10-25,2021-09-27,ORNL,ensemble,8,amblyomma_americanum,5.790219715621035,full_prophet
2021-11-01,2021-09-27,ORNL,ensemble,8,amblyomma_americanum,2.9272184426647825,full_prophet
2021-09-27,2021-09-27,OSBS,ensemble,8,amblyomma_americanum,32.132805822809416,full_prophet
2021-10-04,2021-09-27,OSBS,ensemble,8,amblyomma_americanum,27.24441632562978,full_prophet
2021-10-11,2021-09-27,OSBS,ensemble,8,amblyomma_americanum,25.372824058441346,full_prophet
2021-10-18,2021-09-27,OSBS,ensemble,8,amblyomma_americanum,25.65516911457821,full_prophet
2021-10-25,2021-09-27,OSBS,ensemble,8,amblyomma_americanum,22.191434745421176,full_prophet
2021-11-01,2021-09-27,OSBS,ensemble,8,amblyomma_americanum,29.13631408924627,full_prophet
2021-09-27,2021-09-27,SCBI,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,SCBI,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,SCBI,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,SCBI,ensemble,8,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,SCBI,ensemble,8,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,SCBI,ensemble,8,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,SERC,ensemble,8,amblyomma_americanum,25.56551546905064,full_prophet
2021-10-04,2021-09-27,SERC,ensemble,8,amblyomma_americanum,27.59875240348178,full_prophet
2021-10-11,2021-09-27,SERC,ensemble,8,amblyomma_americanum,26.4475103291782,full_prophet
2021-10-18,2021-09-27,SERC,ensemble,8,amblyomma_americanum,25.55586914859185,full_prophet
2021-10-25,2021-09-27,SERC,ensemble,8,amblyomma_americanum,25.933789487346466,full_prophet
2021-11-01,2021-09-27,SERC,ensemble,8,amblyomma_americanum,21.641631720981646,full_prophet
2021-09-27,2021-09-27,TALL,ensemble,8,amblyomma_americanum,62.102997878402775,full_prophet
2021-10-04,2021-09-27,TALL,ensemble,8,amblyomma_americanum,58.31366930929751,full_prophet
2021-10-11,2021-09-27,TALL,ensemble,8,amblyomma_americanum,51.7442136946043,full_prophet
2021-10-18,2021-09-27,TALL,ensemble,8,amblyomma_americanum,48.26830290480272,full_prophet
2021-10-25,2021-09-27,TALL,ensemble,8,amblyomma_americanum,50.82063303707673,full_prophet
2021-11-01,2021-09-27,TALL,ensemble,8,amblyomma_americanum,49.29551678237501,full_prophet
2021-09-27,2021-09-27,UKFS,ensemble,8,amblyomma_americanum,91.28561359669494,full_prophet
2021-10-04,2021-09-27,UKFS,ensemble,8,amblyomma_americanum,86.39538230988073,full_prophet
2021-10-11,2021-09-27,UKFS,ensemble,8,amblyomma_americanum,66.09568520275371,full_prophet
2021-10-18,2021-09-27,UKFS,ensemble,8,amblyomma_americanum,73.0220083832629,full_prophet
2021-10-25,2021-09-27,UKFS,ensemble,8,amblyomma_americanum,75.82083958677774,full_prophet
2021-11-01,2021-09-27,UKFS,ensemble,8,amblyomma_americanum,75.56658764517294,full_prophet
2021-09-27,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,9.803716611843795,full_prophet
2021-10-04,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,9.58941616299113,full_prophet
2021-10-11,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,9.856623130197548,full_prophet
2021-10-18,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,8.966157531313145,full_prophet
2021-10-25,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,8.817337667562507,full_prophet
2021-11-01,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,9.144420652405374,full_prophet
2021-09-27,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,10.866965709032938,full_prophet
2021-10-04,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,3.334122222263388,full_prophet
2021-10-18,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,2.8473919090333757,full_prophet
2021-11-01,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,4.714781739096519,full_prophet
2021-09-27,2021-09-27,LENO,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,LENO,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,LENO,ensemble,9,amblyomma_americanum,0.3136810595873886,full_prophet
2021-10-18,2021-09-27,LENO,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,LENO,ensemble,9,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,LENO,ensemble,9,amblyomma_americanum,1.7184036833707654,full_prophet
2021-09-27,2021-09-27,ORNL,ensemble,9,amblyomma_americanum,40.05817724251681,full_prophet
2021-10-04,2021-09-27,ORNL,ensemble,9,amblyomma_americanum,30.063982584990317,full_prophet
2021-10-11,2021-09-27,ORNL,ensemble,9,amblyomma_americanum,39.954986221665806,full_prophet
2021-10-18,2021-09-27,ORNL,ensemble,9,amblyomma_americanum,9.477936363109237,full_prophet
2021-10-25,2021-09-27,ORNL,ensemble,9,amblyomma_americanum,7.672346757381005,full_prophet
2021-11-01,2021-09-27,ORNL,ensemble,9,amblyomma_americanum,9.226563099370194,full_prophet
2021-09-27,2021-09-27,OSBS,ensemble,9,amblyomma_americanum,31.34503035926378,full_prophet
2021-10-04,2021-09-27,OSBS,ensemble,9,amblyomma_americanum,24.93159040342923,full_prophet
2021-10-11,2021-09-27,OSBS,ensemble,9,amblyomma_americanum,23.956621054164515,full_prophet
2021-10-18,2021-09-27,OSBS,ensemble,9,amblyomma_americanum,22.077438642551325,full_prophet
2021-10-25,2021-09-27,OSBS,ensemble,9,amblyomma_americanum,22.74346689160347,full_prophet
2021-11-01,2021-09-27,OSBS,ensemble,9,amblyomma_americanum,27.90708285497714,full_prophet
2021-09-27,2021-09-27,SCBI,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,SCBI,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,SCBI,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,SCBI,ensemble,9,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,SCBI,ensemble,9,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,SCBI,ensemble,9,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,SERC,ensemble,9,amblyomma_americanum,25.895073280143222,full_prophet
2021-10-04,2021-09-27,SERC,ensemble,9,amblyomma_americanum,26.223510782519753,full_prophet
2021-10-11,2021-09-27,SERC,ensemble,9,amblyomma_americanum,26.765427147231566,full_prophet
2021-10-18,2021-09-27,SERC,ensemble,9,amblyomma_americanum,25.14560613133984,full_prophet
2021-10-25,2021-09-27,SERC,ensemble,9,amblyomma_americanum,28.0649498665066,full_prophet
2021-11-01,2021-09-27,SERC,ensemble,9,amblyomma_americanum,23.020966344439284,full_prophet
2021-09-27,2021-09-27,TALL,ensemble,9,amblyomma_americanum,61.456615398781715,full_prophet
2021-10-04,2021-09-27,TALL,ensemble,9,amblyomma_americanum,53.961393212048876,full_prophet
2021-10-11,2021-09-27,TALL,ensemble,9,amblyomma_americanum,56.20397732982048,full_prophet
2021-10-18,2021-09-27,TALL,ensemble,9,amblyomma_americanum,49.91971937921141,full_prophet
2021-10-25,2021-09-27,TALL,ensemble,9,amblyomma_americanum,50.872275894603035,full_prophet
2021-11-01,2021-09-27,TALL,ensemble,9,amblyomma_americanum,53.57511245831054,full_prophet
2021-09-27,2021-09-27,UKFS,ensemble,9,amblyomma_americanum,82.22337129310282,full_prophet
2021-10-04,2021-09-27,UKFS,ensemble,9,amblyomma_americanum,66.53524774917817,full_prophet
2021-10-11,2021-09-27,UKFS,ensemble,9,amblyomma_americanum,84.64236416040058,full_prophet
2021-10-18,2021-09-27,UKFS,ensemble,9,amblyomma_americanum,65.6942486392913,full_prophet
2021-10-25,2021-09-27,UKFS,ensemble,9,amblyomma_americanum,72.9820203455201,full_prophet
2021-11-01,2021-09-27,UKFS,ensemble,9,amblyomma_americanum,82.57296473433905,full_prophet
2021-09-27,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,9.955979293359144,full_prophet
2021-10-04,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,9.740268264300136,full_prophet
2021-10-11,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,9.736025227918105,full_prophet
2021-10-18,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,9.05689884971711,full_prophet
2021-10-25,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,9.332387105708438,full_prophet
2021-11-01,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,10.026894917213763,full_prophet
2021-09-27,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,19.105354790471043,full_prophet
2021-10-04,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,2.1600123974784595,full_prophet
2021-10-18,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,10.11273611199612,full_prophet
2021-10-25,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,18.823214723531656,full_prophet
2021-11-01,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,39.37010944191798,full_prophet
2021-09-27,2021-09-27,LENO,ensemble,10,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,LENO,ensemble,10,amblyomma_americanum,0.4733463220057918,full_prophet
2021-10-11,2021-09-27,LENO,ensemble,10,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,LENO,ensemble,10,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,LENO,ensemble,10,amblyomma_americanum,2.4392017623840845,full_prophet
2021-11-01,2021-09-27,LENO,ensemble,10,amblyomma_americanum,5.108062089121111,full_prophet
2021-09-27,2021-09-27,ORNL,ensemble,10,amblyomma_americanum,36.9268654773461,full_prophet
2021-10-04,2021-09-27,ORNL,ensemble,10,amblyomma_americanum,52.8791286225481,full_prophet
2021-10-11,2021-09-27,ORNL,ensemble,10,amblyomma_americanum,26.136414152549513,full_prophet
2021-10-18,2021-09-27,ORNL,ensemble,10,amblyomma_americanum,15.488758331974294,full_prophet
2021-10-25,2021-09-27,ORNL,ensemble,10,amblyomma_americanum,12.023375342651311,full_prophet
2021-11-01,2021-09-27,ORNL,ensemble,10,amblyomma_americanum,29.910255276287582,full_prophet
2021-09-27,2021-09-27,OSBS,ensemble,10,amblyomma_americanum,32.94136285208801,full_prophet
2021-10-04,2021-09-27,OSBS,ensemble,10,amblyomma_americanum,26.46309807728264,full_prophet
2021-10-11,2021-09-27,OSBS,ensemble,10,amblyomma_americanum,26.236710595101812,full_prophet
2021-10-18,2021-09-27,OSBS,ensemble,10,amblyomma_americanum,27.23872592401062,full_prophet
2021-10-25,2021-09-27,OSBS,ensemble,10,amblyomma_americanum,23.929000094272148,full_prophet
2021-11-01,2021-09-27,OSBS,ensemble,10,amblyomma_americanum,21.168281799454707,full_prophet
2021-09-27,2021-09-27,SCBI,ensemble,10,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,SCBI,ensemble,10,amblyomma_americanum,0.38185188231576445,full_prophet
2021-10-11,2021-09-27,SCBI,ensemble,10,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,SCBI,ensemble,10,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,SCBI,ensemble,10,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,SCBI,ensemble,10,amblyomma_americanum,1.000326801572025,full_prophet
2021-09-27,2021-09-27,SERC,ensemble,10,amblyomma_americanum,25.766555394053306,full_prophet
2021-10-04,2021-09-27,SERC,ensemble,10,amblyomma_americanum,27.617476768570558,full_prophet
2021-10-11,2021-09-27,SERC,ensemble,10,amblyomma_americanum,27.85589775303893,full_prophet
2021-10-18,2021-09-27,SERC,ensemble,10,amblyomma_americanum,26.356176382305144,full_prophet
2021-10-25,2021-09-27,SERC,ensemble,10,amblyomma_americanum,27.944595337278567,full_prophet
2021-11-01,2021-09-27,SERC,ensemble,10,amblyomma_americanum,24.919628937574913,full_prophet
2021-09-27,2021-09-27,TALL,ensemble,10,amblyomma_americanum,62.45384486580107,full_prophet
2021-10-04,2021-09-27,TALL,ensemble,10,amblyomma_americanum,58.52957260325412,full_prophet
2021-10-11,2021-09-27,TALL,ensemble,10,amblyomma_americanum,53.05958115151663,full_prophet
2021-10-18,2021-09-27,TALL,ensemble,10,amblyomma_americanum,49.91881769450579,full_prophet
2021-10-25,2021-09-27,TALL,ensemble,10,amblyomma_americanum,55.48672497597641,full_prophet
2021-11-01,2021-09-27,TALL,ensemble,10,amblyomma_americanum,59.606560764131906,full_prophet
2021-09-27,2021-09-27,UKFS,ensemble,10,amblyomma_americanum,99.43636118364515,full_prophet
2021-10-04,2021-09-27,UKFS,ensemble,10,amblyomma_americanum,86.72803162610812,full_prophet
2021-10-11,2021-09-27,UKFS,ensemble,10,amblyomma_americanum,76.21063421559043,full_prophet
2021-10-18,2021-09-27,UKFS,ensemble,10,amblyomma_americanum,88.11352339594399,full_prophet
2021-10-25,2021-09-27,UKFS,ensemble,10,amblyomma_americanum,93.16338707114701,full_prophet
2021-11-01,2021-09-27,UKFS,ensemble,10,amblyomma_americanum,99.16878036293502,full_prophet
2021-09-27,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,9.962943443601894,full_prophet
2021-10-04,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,9.48516581762914,full_prophet
2021-10-11,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,9.660061433189755,full_prophet
2021-10-18,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,9.265960931873002,full_prophet
2021-10-25,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,8.841783290655385,full_prophet
2021-11-01,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,8.616883142465369,full_prophet
2021-09-27,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,13.465554525376573,full_prophet
2021-10-04,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,19.198318844303735,full_prophet
2021-10-25,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,24.385123032466623,full_prophet
2021-09-27,2021-09-27,LENO,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,LENO,ensemble,11,amblyomma_americanum,0.11883458907101103,full_prophet
2021-10-11,2021-09-27,LENO,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,LENO,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,LENO,ensemble,11,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,LENO,ensemble,11,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,ORNL,ensemble,11,amblyomma_americanum,34.67628222869809,full_prophet
2021-10-04,2021-09-27,ORNL,ensemble,11,amblyomma_americanum,46.31892618698926,full_prophet
2021-10-11,2021-09-27,ORNL,ensemble,11,amblyomma_americanum,25.333920675925068,full_prophet
2021-10-18,2021-09-27,ORNL,ensemble,11,amblyomma_americanum,6.172896642227893,full_prophet
2021-10-25,2021-09-27,ORNL,ensemble,11,amblyomma_americanum,6.431390871155898,full_prophet
2021-11-01,2021-09-27,ORNL,ensemble,11,amblyomma_americanum,5.480908476451948,full_prophet
2021-09-27,2021-09-27,OSBS,ensemble,11,amblyomma_americanum,32.13602930692032,full_prophet
2021-10-04,2021-09-27,OSBS,ensemble,11,amblyomma_americanum,24.19556112839917,full_prophet
2021-10-11,2021-09-27,OSBS,ensemble,11,amblyomma_americanum,25.543303647270918,full_prophet
2021-10-18,2021-09-27,OSBS,ensemble,11,amblyomma_americanum,26.295840196751666,full_prophet
2021-10-25,2021-09-27,OSBS,ensemble,11,amblyomma_americanum,25.88051172284018,full_prophet
2021-11-01,2021-09-27,OSBS,ensemble,11,amblyomma_americanum,26.228733750021174,full_prophet
2021-09-27,2021-09-27,SCBI,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-04,2021-09-27,SCBI,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-11,2021-09-27,SCBI,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-18,2021-09-27,SCBI,ensemble,11,amblyomma_americanum,0,full_prophet
2021-10-25,2021-09-27,SCBI,ensemble,11,amblyomma_americanum,0,full_prophet
2021-11-01,2021-09-27,SCBI,ensemble,11,amblyomma_americanum,0,full_prophet
2021-09-27,2021-09-27,SERC,ensemble,11,amblyomma_americanum,24.843461052517718,full_prophet
2021-10-04,2021-09-27,SERC,ensemble,11,amblyomma_americanum,26.87747649961058,full_prophet
